train_no,station_order,station_id,station_name,arrival_time,departure_time,train_type
K612,1,1030,合肥,NULL,22:13,快速
K612,2,1034,淮南,23:14,23:18,快速
K612,3,1042,阜阳,00:52,01:12,快速
K612,4,1011,徐州,04:02,04:16,快速
K612,5,1013,新沂,05:40,05:43,快速
K612,6,1017,连云港,06:42,06:53,快速
K612,7,1018,连云港东,07:21,NULL,快速
K422,1,1021,宁波,NULL,07:39,快速
K422,2,1028,金华,12:09,12:16,快速
K422,3,1027,衢州,13:08,NULL,快速
K492,1,1030,合肥,NULL,22:53,快速
K492,2,1038,蚌埠,00:50,00:53,快速
K492,3,1011,徐州,03:24,NULL,快速
K675,1,1040,铜陵,NULL,00:20,快速
K675,2,1037,芜湖,02:22,02:42,快速
K675,3,1030,合肥,04:10,04:23,快速
K675,4,1038,蚌埠,07:17,07:24,快速
K675,5,1011,徐州,09:20,NULL,快速
D3397,1,1023,杭州东,NULL,16:19,动车组
D3397,2,1045,黄山北,18:17,NULL,动车组
G2381,1,1023,杭州东,NULL,16:47,高速动车
G2381,2,1045,黄山北,18:36,NULL,高速动车
K1218,1,1040,铜陵,NULL,01:53,快速
K1218,2,1037,芜湖,03:13,03:33,快速
K1218,3,1033,宣城,04:28,04:31,快速
K1218,4,1022,杭州,07:10,07:24,快速
K1218,5,1021,宁波,10:24,NULL,快速
K138,1,1040,铜陵,NULL,02:44,快速
K138,2,1037,芜湖,04:24,04:30,快速
K138,3,1004,南京,06:54,07:10,快速
K138,4,1006,南通,11:20,NULL,快速
K1326,1,1037,芜湖,NULL,05:00,快速
K1326,2,1004,南京,07:18,07:35,快速
K1326,3,1009,常州,09:12,09:16,快速
K1326,4,1015,苏州,10:37,NULL,快速
K491,1,1011,徐州,NULL,15:23,快速
K491,2,1038,蚌埠,17:12,17:15,快速
K491,3,1030,合肥,18:55,NULL,快速
K1198,1,1042,阜阳,NULL,02:58,快速
K1198,2,1011,徐州,06:18,NULL,快速
K1196,1,1011,徐州,NULL,05:34,快速
K1196,2,1042,阜阳,08:17,NULL,快速
K468,1,1030,合肥,NULL,05:08,快速
K468,2,1037,芜湖,06:47,06:53,快速
K468,3,1033,宣城,07:46,07:50,快速
K468,4,1022,杭州,11:03,11:17,快速
K468,5,1021,宁波,14:35,NULL,快速
K1160,1,1011,徐州,NULL,10:58,快速
K1160,2,1013,新沂,12:27,NULL,快速
K1152,1,1022,杭州,NULL,13:43,快速
K1152,2,1033,宣城,16:27,16:30,快速
K1152,3,1037,芜湖,17:23,17:29,快速
K1152,4,1030,合肥,19:32,NULL,快速
K168,1,1030,合肥,NULL,06:07,快速
K168,2,1037,芜湖,07:48,07:55,快速
K168,3,1033,宣城,08:47,08:50,快速
K168,4,1022,杭州,11:41,11:56,快速
K168,5,1021,宁波,15:14,NULL,快速
K1040,1,1021,宁波,NULL,12:52,快速
K1040,2,1022,杭州,15:45,16:00,快速
K1040,3,1033,宣城,18:34,18:38,快速
K1040,4,1037,芜湖,19:33,19:39,快速
K1040,5,1030,合肥,21:15,NULL,快速
K1154,1,1030,合肥,NULL,06:32,快速
K1154,2,1037,芜湖,08:06,08:12,快速
K1154,3,1033,宣城,09:04,09:07,快速
K1154,4,1022,杭州,12:22,NULL,快速
K466,1,1021,宁波,NULL,13:31,快速
K466,2,1022,杭州,16:18,16:38,快速
K466,3,1033,宣城,19:06,19:09,快速
K466,4,1037,芜湖,20:04,20:10,快速
K466,5,1030,合肥,21:45,NULL,快速
K1162,1,1013,新沂,NULL,17:12,快速
K1162,2,1011,徐州,18:43,NULL,快速
K655,1,1030,合肥,NULL,12:24,快速
K655,2,1037,芜湖,14:08,14:15,快速
K655,3,1033,宣城,15:07,15:10,快速
K655,4,1022,杭州,17:46,NULL,快速
K166,1,1021,宁波,NULL,18:03,快速
K166,2,1022,杭州,20:47,20:59,快速
K166,3,1033,宣城,23:45,23:49,快速
K166,4,1030,合肥,02:37,NULL,快速
K656,1,1022,杭州,NULL,21:47,快速
K656,2,1033,宣城,00:20,00:23,快速
K656,3,1037,芜湖,01:16,01:22,快速
K656,4,1030,合肥,02:52,NULL,快速
K390,1,1030,合肥,NULL,23:26,快速
K390,2,1037,芜湖,01:32,01:38,快速
K390,3,1022,杭州,05:26,NULL,快速
K1042,1,1030,合肥,NULL,22:58,快速
K1042,2,1022,杭州,03:47,04:00,快速
K1042,3,1021,宁波,06:40,NULL,快速
K392,1,1022,杭州,NULL,08:10,快速
K392,2,1033,宣城,11:03,11:08,快速
K392,3,1037,芜湖,12:22,12:28,快速
K392,4,1030,合肥,13:56,NULL,快速
T238,1,1030,合肥,NULL,02:28,特快
T238,2,1037,芜湖,03:56,04:21,特快
T238,3,1004,南京,06:16,06:35,特快
T238,4,1009,常州,08:17,08:33,特快
T238,5,1015,苏州,09:33,NULL,特快
T236,1,1015,苏州,NULL,11:42,特快
T236,2,1009,常州,12:33,12:36,特快
T236,3,1004,南京,13:57,14:09,特快
T236,4,1037,芜湖,16:17,16:46,特快
T236,5,1030,合肥,18:18,NULL,特快
G1793,1,1031,合肥南,NULL,11:46,高速动车
G1793,2,1037,芜湖,12:45,12:47,高速动车
G1793,3,1033,宣城,13:21,13:24,高速动车
G1793,4,1023,杭州东,14:31,NULL,高速动车
G2688,1,1014,盐城,NULL,07:05,高速动车
G2688,2,1012,徐州东,08:56,NULL,高速动车
G2690,1,1012,徐州东,NULL,22:08,高速动车
G2690,2,1014,盐城,23:39,NULL,高速动车
G1794,1,1023,杭州东,NULL,16:28,高速动车
G1794,2,1033,宣城,17:32,17:34,高速动车
G1794,3,1037,芜湖,18:01,18:03,高速动车
G1794,4,1031,合肥南,18:55,NULL,高速动车
K101,1,1011,徐州,NULL,10:03,快速
K101,2,1038,蚌埠,11:45,11:49,快速
K101,3,1004,南京,13:47,13:55,快速
K101,4,1037,芜湖,16:07,16:13,快速
K101,5,1033,宣城,17:05,17:08,快速
K101,6,1022,杭州,20:24,20:41,快速
K101,7,1029,金华南,23:09,23:47,快速
K101,8,1025,温州,05:49,NULL,快速
T244,1,1011,徐州,NULL,09:32,特快
T244,2,1038,蚌埠,11:08,11:13,特快
T244,3,1030,合肥,12:55,NULL,特快
K1986,1,1011,徐州,NULL,14:27,快速
K1986,2,1038,蚌埠,16:21,16:28,快速
K1986,3,1006,南通,21:56,NULL,快速
K68,1,1042,阜阳,NULL,07:29,快速
K68,2,1011,徐州,10:14,NULL,快速
Z178,1,1011,徐州,NULL,20:23,直达特快
Z178,2,1038,蚌埠,21:51,21:59,直达特快
Z178,3,1004,南京,23:57,00:03,直达特快
Z178,4,1009,常州,01:22,01:26,直达特快
Z178,5,1015,苏州,02:31,02:36,直达特快
Z178,6,1022,杭州,05:54,NULL,直达特快
K1984,1,1006,南通,NULL,10:01,快速
K1984,2,1038,蚌埠,15:36,15:53,快速
K1984,3,1011,徐州,17:39,NULL,快速
T242,1,1030,合肥,NULL,17:26,特快
T242,2,1038,蚌埠,19:19,19:25,特快
T242,3,1011,徐州,21:02,NULL,特快
Z176,1,1022,杭州,NULL,13:31,直达特快
Z176,2,1015,苏州,16:21,16:26,直达特快
Z176,3,1009,常州,17:17,17:20,直达特快
Z176,4,1004,南京,18:36,18:43,直达特快
Z176,5,1038,蚌埠,20:16,20:20,直达特快
Z176,6,1011,徐州,21:48,NULL,直达特快
Z290,1,1021,宁波,NULL,20:18,直达特快
Z290,2,1028,金华,23:59,NULL,直达特快
K420,1,1011,徐州,NULL,06:25,快速
K420,2,1013,新沂,07:42,07:45,快速
K420,3,1014,盐城,10:37,NULL,快速
T112,1,1022,杭州,NULL,10:23,特快
T112,2,1015,苏州,13:08,13:12,特快
T112,3,1009,常州,14:04,14:08,特快
T112,4,1004,南京,15:32,15:40,特快
T112,5,1038,蚌埠,17:27,17:31,特快
T112,6,1011,徐州,19:14,NULL,特快
T114,1,1011,徐州,NULL,09:22,特快
T114,2,1038,蚌埠,11:01,11:05,特快
T114,3,1004,南京,13:05,13:11,特快
T114,4,1009,常州,14:34,14:37,特快
T114,5,1015,苏州,15:37,15:40,特快
T114,6,1022,杭州,18:54,NULL,特快
K419,1,1014,盐城,NULL,18:05,快速
K419,2,1013,新沂,21:18,21:23,快速
K419,3,1011,徐州,23:09,NULL,快速
G2686,1,1012,徐州东,NULL,14:21,高速动车
G2686,2,1017,连云港,16:40,NULL,高速动车
G1904,1,1043,阜阳西,NULL,15:18,高速动车
G1904,2,1036,淮南南,15:58,16:00,高速动车
G1904,3,1031,合肥南,16:38,16:44,高速动车
G1904,4,1041,铜陵北,17:39,17:43,高速动车
G1904,5,1045,黄山北,18:49,NULL,高速动车
G4298,1,1043,阜阳西,NULL,15:41,高速动车
G4298,2,1036,淮南南,16:14,16:16,高速动车
G4298,3,1031,合肥南,16:54,17:00,高速动车
G4298,4,1037,芜湖,17:44,17:46,高速动车
G4298,5,1033,宣城,18:14,18:16,高速动车
G4298,6,1023,杭州东,19:23,NULL,高速动车
G1876,1,1043,阜阳西,NULL,19:35,高速动车
G1876,2,1036,淮南南,20:08,20:10,高速动车
G1876,3,1031,合肥南,20:48,21:03,高速动车
G1876,4,1037,芜湖,21:47,21:49,高速动车
G1876,5,1033,宣城,22:17,22:19,高速动车
G1876,6,1023,杭州东,23:16,NULL,高速动车
G1874,1,1023,杭州东,NULL,06:29,高速动车
G1874,2,1033,宣城,07:33,07:35,高速动车
G1874,3,1037,芜湖,08:02,08:04,高速动车
G1874,4,1031,合肥南,08:50,08:54,高速动车
G1874,5,1036,淮南南,09:33,09:35,高速动车
G1874,6,1043,阜阳西,10:15,NULL,高速动车
G1902,1,1045,黄山北,NULL,10:49,高速动车
G1902,2,1041,铜陵北,11:44,11:46,高速动车
G1902,3,1031,合肥南,12:30,12:36,高速动车
G1902,4,1036,淮南南,13:15,13:18,高速动车
G1902,5,1043,阜阳西,13:58,NULL,高速动车
G4296,1,1023,杭州东,NULL,10:48,高速动车
G4296,2,1033,宣城,11:51,11:53,高速动车
G4296,3,1037,芜湖,12:20,12:22,高速动车
G4296,4,1031,合肥南,13:08,13:16,高速动车
G4296,5,1036,淮南南,13:55,13:57,高速动车
G4296,6,1043,阜阳西,14:37,NULL,高速动车
G2684,1,1017,连云港,NULL,13:23,高速动车
G2684,2,1012,徐州东,15:47,NULL,高速动车
G1836,1,1012,徐州东,NULL,18:22,高速动车
G1836,2,1017,连云港,20:34,NULL,高速动车
G2680,1,1012,徐州东,NULL,19:42,高速动车
G2680,2,1014,盐城,21:32,NULL,高速动车
G2682,1,1014,盐城,NULL,11:17,高速动车
G2682,2,1012,徐州东,13:12,NULL,高速动车
D2272,1,1031,合肥南,NULL,17:10,动车组
D2272,2,1005,南京南,17:58,NULL,动车组
D2373,1,1005,南京南,NULL,07:16,动车组
D2373,2,1031,合肥南,08:04,NULL,动车组
D2254,1,1005,南京南,NULL,08:42,动车组
D2254,2,1031,合肥南,09:30,NULL,动车组
D2222,1,1023,杭州东,NULL,08:13,动车组
D2222,2,1005,南京南,09:47,09:52,动车组
D2222,3,1031,合肥南,10:41,NULL,动车组
D656,1,1021,宁波,NULL,07:18,动车组
D656,2,1023,杭州东,08:22,08:25,动车组
D656,3,1033,宣城,09:50,09:53,动车组
D656,4,1037,芜湖,10:20,10:22,动车组
D656,5,1031,合肥南,11:17,NULL,动车组
D2262,1,1023,杭州东,NULL,09:10,动车组
D2262,2,1033,宣城,10:12,10:14,动车组
D2262,3,1037,芜湖,10:41,10:43,动车组
D2262,4,1031,合肥南,11:58,NULL,动车组
D2268,1,1006,南通,NULL,09:10,动车组
D2268,2,1031,合肥南,12:18,NULL,动车组
D2271,1,1005,南京南,NULL,12:11,动车组
D2271,2,1031,合肥南,12:59,NULL,动车组
K646,1,1027,衢州,NULL,02:36,快速
K646,2,1028,金华,03:53,04:04,快速
K646,3,1022,杭州,08:07,08:20,快速
K646,4,1033,宣城,11:52,11:58,快速
K646,5,1037,芜湖,12:56,13:02,快速
K646,6,1004,南京,14:51,15:03,快速
K646,7,1038,蚌埠,17:04,17:14,快速
K646,8,1011,徐州,18:58,NULL,快速
T36,1,1030,合肥,NULL,18:20,特快
T36,2,1038,蚌埠,20:03,20:07,特快
T36,3,1011,徐州,21:58,NULL,特快
Z157,1,1014,盐城,NULL,18:45,直达特快
Z157,2,1011,徐州,22:42,NULL,直达特快
D718,1,1022,杭州,NULL,17:30,动车组
D718,2,1004,南京,21:29,NULL,动车组
Z52,1,1006,南通,NULL,18:26,直达特快
Z52,2,1014,盐城,20:30,20:35,直达特快
Z52,3,1011,徐州,00:29,NULL,直达特快
Z140,1,1006,南通,NULL,18:09,直达特快
Z140,2,1014,盐城,19:58,20:03,直达特快
Z140,3,1011,徐州,00:52,NULL,直达特快
Z227,1,1030,合肥,NULL,21:40,直达特快
Z227,2,1042,阜阳,00:29,NULL,直达特快
K1614,1,1018,连云港东,NULL,17:56,快速
K1614,2,1017,连云港,18:22,18:26,快速
K1614,3,1013,新沂,19:24,19:27,快速
K1614,4,1011,徐州,20:50,NULL,快速
T217,1,1014,盐城,NULL,21:33,特快
T217,2,1011,徐州,01:36,NULL,特快
K645,1,1011,徐州,NULL,21:27,快速
K645,2,1038,蚌埠,23:16,23:22,快速
K645,3,1004,南京,01:22,01:33,快速
K645,4,1037,芜湖,03:11,03:20,快速
K645,5,1033,宣城,04:17,04:20,快速
K645,6,1022,杭州,07:02,07:17,快速
K645,7,1028,金华,09:18,09:24,快速
K645,8,1027,衢州,10:30,NULL,快速
K1613,1,1011,徐州,NULL,21:12,快速
K1613,2,1013,新沂,22:36,22:39,快速
K1613,3,1017,连云港,23:39,NULL,快速
Z139,1,1011,徐州,NULL,02:11,直达特快
Z139,2,1014,盐城,06:59,07:02,直达特快
Z139,3,1006,南通,09:01,NULL,直达特快
Z51,1,1011,徐州,NULL,02:01,直达特快
Z51,2,1014,盐城,06:01,06:05,直达特快
Z51,3,1006,南通,08:19,NULL,直达特快
D717,1,1004,南京,NULL,04:52,动车组
D717,2,1022,杭州,08:47,NULL,动车组
T215,1,1011,徐州,NULL,03:31,特快
T215,2,1014,盐城,07:37,NULL,特快
T35,1,1011,徐州,NULL,03:39,特快
T35,2,1038,蚌埠,05:35,05:56,特快
T35,3,1030,合肥,07:36,NULL,特快
Z158,1,1011,徐州,NULL,04:41,直达特快
Z158,2,1014,盐城,08:33,NULL,直达特快
Z225,1,1042,阜阳,NULL,04:49,直达特快
Z225,2,1030,合肥,07:40,NULL,直达特快
G261,1,1012,徐州东,NULL,10:08,高速动车
G261,2,1039,蚌埠南,10:56,10:58,高速动车
G261,3,1035,淮南东,11:14,11:16,高速动车
G261,4,1030,合肥,11:43,NULL,高速动车
G57,1,1012,徐州东,NULL,10:25,高速动车
G57,2,1005,南京南,11:47,11:49,高速动车
G57,3,1023,杭州东,13:05,13:07,高速动车
G57,4,1021,宁波,14:08,NULL,高速动车
G481,1,1017,连云港,NULL,12:41,高速动车
G481,2,1014,盐城,14:18,NULL,高速动车
G265,1,1012,徐州东,NULL,10:50,高速动车
G265,2,1039,蚌埠南,11:28,11:30,高速动车
G265,3,1031,合肥南,12:28,12:31,高速动车
G265,4,1045,黄山北,14:13,NULL,高速动车
G19,1,1005,南京南,NULL,11:26,高速动车
G19,2,1023,杭州东,12:38,NULL,高速动车
G55,1,1012,徐州东,NULL,11:21,高速动车
G55,2,1005,南京南,12:42,12:44,高速动车
G55,3,1023,杭州东,13:53,14:05,高速动车
G55,4,1021,宁波,14:54,14:57,高速动车
G55,5,1026,温州南,16:47,NULL,高速动车
G165,1,1005,南京南,NULL,12:21,高速动车
G165,2,1023,杭州东,13:30,NULL,高速动车
G263,1,1012,徐州东,NULL,11:43,高速动车
G263,2,1035,淮南东,12:31,12:34,高速动车
G263,3,1031,合肥南,13:13,NULL,高速动车
G31,1,1012,徐州东,NULL,13:23,高速动车
G31,2,1005,南京南,14:31,14:33,高速动车
G31,3,1023,杭州东,15:35,NULL,高速动车
G262,1,1031,合肥南,NULL,07:05,高速动车
G262,2,1035,淮南东,07:43,07:45,高速动车
G262,3,1039,蚌埠南,08:02,08:04,高速动车
G262,4,1012,徐州东,08:47,NULL,高速动车
G204,1,1005,南京南,NULL,07:16,高速动车
G204,2,1039,蚌埠南,08:11,08:13,高速动车
G204,3,1012,徐州东,08:51,NULL,高速动车
G20,1,1023,杭州东,NULL,07:48,高速动车
G20,2,1005,南京南,08:56,NULL,高速动车
G167,1,1012,徐州东,NULL,15:52,高速动车
G167,2,1039,蚌埠南,16:29,16:31,高速动车
G167,3,1005,南京南,17:13,17:15,高速动车
G167,4,1023,杭州东,18:38,18:41,高速动车
G167,5,1021,宁波,19:40,19:43,高速动车
G167,6,1026,温州南,21:41,NULL,高速动车
G1570,1,1014,盐城,NULL,07:15,高速动车
G1570,2,1012,徐州东,09:17,NULL,高速动车
G23,1,1031,合肥南,NULL,16:50,高速动车
G23,2,1037,芜湖,17:35,NULL,高速动车
G34,1,1023,杭州东,NULL,06:54,高速动车
G34,2,1005,南京南,08:30,08:33,高速动车
G34,3,1012,徐州东,09:53,NULL,高速动车
G419,1,1012,徐州东,NULL,17:08,高速动车
G419,2,1039,蚌埠南,18:02,18:04,高速动车
G419,3,1005,南京南,18:46,18:51,高速动车
G419,4,1023,杭州东,20:13,20:25,高速动车
G419,5,1021,宁波,21:19,NULL,高速动车
G59,1,1012,徐州东,NULL,16:48,高速动车
G59,2,1039,蚌埠南,17:26,17:28,高速动车
G59,3,1005,南京南,18:09,18:11,高速动车
G59,4,1023,杭州东,19:28,19:30,高速动车
G59,5,1021,宁波,20:29,NULL,高速动车
G266,1,1030,合肥,NULL,09:07,高速动车
G266,2,1035,淮南东,09:33,09:35,高速动车
G266,3,1039,蚌埠南,09:52,09:55,高速动车
G266,4,1012,徐州东,10:46,NULL,高速动车
G43,1,1012,徐州东,NULL,16:58,高速动车
G43,2,1031,合肥南,18:23,18:27,高速动车
G43,3,1037,芜湖,19:11,19:13,高速动车
G43,4,1033,宣城,19:41,19:43,高速动车
G43,5,1023,杭州东,20:49,NULL,高速动车
G352,1,1045,黄山北,NULL,08:00,高速动车
G352,2,1041,铜陵北,09:02,09:04,高速动车
G352,3,1031,合肥南,09:48,09:51,高速动车
G352,4,1039,蚌埠南,10:48,10:50,高速动车
G352,5,1012,徐州东,11:26,NULL,高速动车
G58,1,1021,宁波,NULL,07:45,高速动车
G58,2,1023,杭州东,08:45,08:50,高速动车
G58,3,1005,南京南,10:06,10:11,高速动车
G58,4,1012,徐州东,11:34,NULL,高速动车
G36,1,1023,杭州东,NULL,08:59,高速动车
G36,2,1005,南京南,10:22,10:29,高速动车
G36,3,1012,徐州东,11:52,NULL,高速动车
G35,1,1012,徐州东,NULL,18:05,高速动车
G35,2,1039,蚌埠南,18:42,18:49,高速动车
G35,3,1005,南京南,19:30,19:32,高速动车
G35,4,1023,杭州东,20:54,NULL,高速动车
G161,1,1012,徐州东,NULL,18:09,高速动车
G161,2,1039,蚌埠南,18:56,18:58,高速动车
G161,3,1035,淮南东,19:14,19:16,高速动车
G161,4,1031,合肥南,20:02,20:05,高速动车
G161,5,1041,铜陵北,20:55,20:57,高速动车
G161,6,1040,铜陵,21:12,21:14,高速动车
G161,7,1032,安庆,21:55,NULL,高速动车
G45,1,1012,徐州东,NULL,18:37,高速动车
G45,2,1005,南京南,19:50,19:54,高速动车
G45,3,1023,杭州东,21:25,21:40,高速动车
G45,4,1028,金华,22:38,22:40,高速动车
G45,5,1027,衢州,23:01,NULL,高速动车
G24,1,1031,合肥南,NULL,11:42,高速动车
G24,2,1039,蚌埠南,12:32,NULL,高速动车
G46,1,1027,衢州,NULL,08:23,高速动车
G46,2,1028,金华,08:44,08:46,高速动车
G46,3,1023,杭州东,09:44,09:50,高速动车
G46,4,1005,南京南,11:14,11:17,高速动车
G46,5,1012,徐州东,12:34,NULL,高速动车
G37,1,1012,徐州东,NULL,19:08,高速动车
G37,2,1039,蚌埠南,19:55,19:57,高速动车
G37,3,1005,南京南,20:40,20:44,高速动车
G37,4,1023,杭州东,22:07,NULL,高速动车
G42,1,1023,杭州东,NULL,09:22,高速动车
G42,2,1033,宣城,10:19,10:21,高速动车
G42,3,1037,芜湖,10:48,10:50,高速动车
G42,4,1031,合肥南,11:35,11:37,高速动车
G42,5,1012,徐州东,13:13,NULL,高速动车
G273,1,1012,徐州东,NULL,19:40,高速动车
G273,2,1039,蚌埠南,20:17,20:19,高速动车
G273,3,1005,南京南,21:00,21:05,高速动车
G273,4,1023,杭州东,22:13,22:17,高速动车
G273,5,1021,宁波,23:00,NULL,高速动车
G162,1,1032,安庆,NULL,10:08,高速动车
G162,2,1040,铜陵,10:49,10:51,高速动车
G162,3,1041,铜陵北,11:05,11:07,高速动车
G162,4,1031,合肥南,11:58,12:00,高速动车
G162,5,1035,淮南东,12:40,12:42,高速动车
G162,6,1039,蚌埠南,12:59,13:01,高速动车
G162,7,1012,徐州东,13:40,NULL,高速动车
G274,1,1021,宁波,NULL,10:23,高速动车
G274,2,1023,杭州东,11:22,11:25,高速动车
G274,3,1005,南京南,12:26,12:28,高速动车
G274,4,1039,蚌埠南,13:09,13:11,高速动车
G274,5,1012,徐州东,13:48,NULL,高速动车
G420,1,1021,宁波,NULL,09:31,高速动车
G420,2,1023,杭州东,10:27,10:32,高速动车
G420,3,1005,南京南,12:12,12:21,高速动车
G420,4,1039,蚌埠南,13:03,13:05,高速动车
G420,5,1012,徐州东,13:53,NULL,高速动车
G267,1,1012,徐州东,NULL,20:43,高速动车
G267,2,1039,蚌埠南,21:31,21:33,高速动车
G267,3,1035,淮南东,21:49,21:51,高速动车
G267,4,1031,合肥南,22:30,NULL,高速动车
G32,1,1023,杭州东,NULL,13:00,高速动车
G32,2,1005,南京南,14:01,14:04,高速动车
G32,3,1039,蚌埠南,14:44,NULL,高速动车
G1569,1,1012,徐州东,NULL,21:06,高速动车
G1569,2,1014,盐城,23:09,NULL,高速动车
G38,1,1028,金华,NULL,10:38,高速动车
G38,2,1023,杭州东,11:30,11:34,高速动车
G38,3,1005,南京南,12:56,13:02,高速动车
G38,4,1039,蚌埠南,13:55,13:57,高速动车
G38,5,1012,徐州东,14:35,NULL,高速动车
G168,1,1026,温州南,NULL,08:30,高速动车
G168,2,1021,宁波,10:33,10:38,高速动车
G168,3,1023,杭州东,11:35,11:39,高速动车
G168,4,1005,南京南,13:12,13:22,高速动车
G168,5,1039,蚌埠南,14:10,14:12,高速动车
G168,6,1012,徐州东,14:49,NULL,高速动车
G203,1,1012,徐州东,NULL,21:56,高速动车
G203,2,1005,南京南,23:10,NULL,高速动车
G56,1,1026,温州南,NULL,10:02,高速动车
G56,2,1021,宁波,11:53,11:55,高速动车
G56,3,1023,杭州东,12:42,12:47,高速动车
G56,4,1005,南京南,14:19,14:27,高速动车
G56,5,1039,蚌埠南,15:09,15:12,高速动车
G56,6,1012,徐州东,15:50,NULL,高速动车
G39,1,1005,南京南,NULL,22:19,高速动车
G39,2,1023,杭州东,23:22,NULL,高速动车
G269,1,1039,蚌埠南,NULL,22:42,高速动车
G269,2,1035,淮南东,22:58,23:00,高速动车
G269,3,1031,合肥南,23:39,NULL,高速动车
G166,1,1023,杭州东,NULL,15:12,高速动车
G166,2,1005,南京南,16:38,16:43,高速动车
G166,3,1012,徐州东,17:56,NULL,高速动车
G270,1,1045,黄山北,NULL,14:35,高速动车
G270,2,1031,合肥南,16:18,16:22,高速动车
G270,3,1035,淮南东,17:01,17:03,高速动车
G270,4,1039,蚌埠南,17:20,17:24,高速动车
G270,5,1012,徐州东,18:00,NULL,高速动车
G60,1,1021,宁波,NULL,14:38,高速动车
G60,2,1023,杭州东,15:40,15:43,高速动车
G60,3,1005,南京南,16:59,17:02,高速动车
G60,4,1039,蚌埠南,17:43,17:45,高速动车
G60,5,1012,徐州东,18:23,NULL,高速动车
G482,1,1014,盐城,NULL,14:55,高速动车
G482,2,1017,连云港,16:30,NULL,高速动车
G272,1,1033,宣城,NULL,16:50,高速动车
G272,2,1037,芜湖,17:24,17:27,高速动车
G272,3,1031,合肥南,18:13,NULL,高速动车
G40,1,1023,杭州东,NULL,19:00,高速动车
G40,2,1005,南京南,20:04,NULL,高速动车
G30,1,1037,芜湖,NULL,19:06,高速动车
G30,2,1031,合肥南,19:52,NULL,高速动车
K1072,1,1030,合肥,NULL,21:12,快速
K1072,2,1034,淮南,22:31,22:35,快速
K1072,3,1042,阜阳,00:01,NULL,快速
K1071,1,1042,阜阳,NULL,22:45,快速
K1071,2,1034,淮南,00:24,00:29,快速
K1071,3,1030,合肥,01:50,NULL,快速
1150,1,1018,连云港东,NULL,16:15,普快
1150,2,1017,连云港,16:43,16:46,普快
1150,3,1013,新沂,17:47,17:51,普快
1150,4,1011,徐州,19:40,NULL,普快
G3198,1,1043,阜阳西,NULL,11:37,高速动车
G3198,2,1031,合肥南,12:44,12:59,高速动车
G3198,3,1037,芜湖,13:43,13:45,高速动车
G3198,4,1033,宣城,14:13,14:16,高速动车
G3198,5,1023,杭州东,15:06,NULL,高速动车
G2678,1,1012,徐州东,NULL,12:11,高速动车
G2678,2,1017,连云港,14:46,NULL,高速动车
G1896,1,1043,阜阳西,NULL,12:54,高速动车
G1896,2,1036,淮南南,13:27,13:29,高速动车
G1896,3,1031,合肥南,14:07,14:11,高速动车
G1896,4,1037,芜湖,14:55,14:57,高速动车
G1896,5,1033,宣城,15:25,15:27,高速动车
G1896,6,1023,杭州东,16:31,16:37,高速动车
G1896,7,1021,宁波,17:38,17:44,高速动车
G1896,8,1026,温州南,19:37,NULL,高速动车
G3162,1,1043,阜阳西,NULL,13:44,高速动车
G3162,2,1036,淮南南,14:24,14:28,高速动车
G3162,3,1031,合肥南,15:06,15:14,高速动车
G3162,4,1037,芜湖,15:58,16:00,高速动车
G3162,5,1033,宣城,16:28,16:30,高速动车
G3162,6,1023,杭州东,17:27,NULL,高速动车
G3168,1,1031,合肥南,NULL,07:00,高速动车
G3168,2,1036,淮南南,07:39,07:41,高速动车
G3168,3,1043,阜阳西,08:28,NULL,高速动车
G1886,1,1005,南京南,NULL,08:07,高速动车
G1886,2,1039,蚌埠南,08:59,09:01,高速动车
G1886,3,1012,徐州东,09:37,NULL,高速动车
G1884,1,1043,阜阳西,NULL,17:57,高速动车
G1884,2,1031,合肥南,19:04,19:08,高速动车
G1884,3,1037,芜湖,19:52,19:54,高速动车
G1884,4,1033,宣城,20:22,20:24,高速动车
G1884,5,1023,杭州东,21:15,21:30,高速动车
G1884,6,1029,金华南,22:22,NULL,高速动车
G1882,1,1029,金华南,NULL,07:00,高速动车
G1882,2,1024,杭州南,07:40,07:42,高速动车
G1882,3,1023,杭州东,07:52,07:58,高速动车
G1882,4,1033,宣城,08:56,08:58,高速动车
G1882,5,1037,芜湖,09:25,09:27,高速动车
G1882,6,1031,合肥南,10:13,10:17,高速动车
G1882,7,1036,淮南南,10:56,10:58,高速动车
G1882,8,1043,阜阳西,11:33,NULL,高速动车
G1880,1,1043,阜阳西,NULL,20:51,高速动车
G1880,2,1036,淮南南,21:31,21:33,高速动车
G1880,3,1031,合肥南,22:11,NULL,高速动车
G1894,1,1026,温州南,NULL,08:22,高速动车
G1894,2,1021,宁波,10:16,10:18,高速动车
G1894,3,1023,杭州东,11:17,11:19,高速动车
G1894,4,1033,宣城,12:23,12:25,高速动车
G1894,5,1037,芜湖,12:52,12:54,高速动车
G1894,6,1031,合肥南,13:40,13:48,高速动车
G1894,7,1036,淮南南,14:27,14:29,高速动车
G1894,8,1043,阜阳西,15:02,NULL,高速动车
G2677,1,1017,连云港,NULL,15:35,高速动车
G2677,2,1012,徐州东,18:06,NULL,高速动车
K1149,1,1011,徐州,NULL,00:20,快速
K1149,2,1038,蚌埠,02:23,02:27,快速
