train_no,station_order,station_id,arrival_time,departure_time
G2682,2,1012,13:12,NULL
D2272,1,1031,NULL,17:10
D2272,2,1005,17:58,NULL
D2373,1,1005,NULL,07:16
D2373,2,1031,08:04,NULL
D2254,1,1005,NULL,08:42
D2254,2,1031,09:30,NULL
D2222,1,1023,NULL,08:13
D2222,2,1005,09:47,09:52
D2222,3,1031,10:41,NULL
D656,1,1021,NULL,07:18
D656,2,1023,08:22,08:25
D656,3,1033,09:50,09:53
D656,4,1037,10:20,10:22
D656,5,1031,11:17,NULL
D2262,1,1023,NULL,09:10
D2262,2,1033,10:12,10:14
D2262,3,1037,10:41,10:43
D2262,4,1031,11:58,NULL
D2268,1,1006,NULL,09:10
D2268,2,1031,12:18,NULL
D2271,1,1005,NULL,12:11
D2271,2,1031,12:59,NULL
K646,1,1027,NULL,02:36
K646,2,1028,03:53,04:04
K646,3,1022,08:07,08:20
K646,4,1033,11:52,11:58
K646,5,1037,12:56,13:02
K646,6,1004,14:51,15:03
K646,7,1038,17:04,17:14
K646,8,1011,18:58,NULL
T36,1,1030,NULL,18:20
T36,2,1038,20:03,20:07
T36,3,1011,21:58,NULL
Z157,1,1014,NULL,18:45
Z157,2,1011,22:42,NULL
D718,1,1022,NULL,17:30
D718,2,1004,21:29,NULL
Z52,1,1006,NULL,18:26
Z52,2,1014,20:30,20:35
Z52,3,1011,00:29,NULL
Z140,1,1006,NULL,18:09
Z140,2,1014,19:58,20:03
Z140,3,1011,00:52,NULL
Z227,1,1030,NULL,21:40
Z227,2,1042,00:29,NULL
K1614,1,1018,NULL,17:56
K1614,2,1017,18:22,18:26
K1614,3,1013,19:24,19:27
K1614,4,1011,20:50,NULL
T217,1,1014,NULL,21:33
T217,2,1011,01:36,NULL
K645,1,1011,NULL,21:27
K645,2,1038,23:16,23:22
K645,3,1004,01:22,01:33
K645,4,1037,03:11,03:20
K645,5,1033,04:17,04:20
K645,6,1022,07:02,07:17
K645,7,1028,09:18,09:24
K645,8,1027,10:30,NULL
K1613,1,1011,NULL,21:12
K1613,2,1013,22:36,22:39
K1613,3,1017,23:39,NULL
Z139,1,1011,NULL,02:11
Z139,2,1014,06:59,07:02
Z139,3,1006,09:01,NULL
Z51,1,1011,NULL,02:01
Z51,2,1014,06:01,06:05
Z51,3,1006,08:19,NULL
D717,1,1004,NULL,04:52
D717,2,1022,08:47,NULL
T215,1,1011,NULL,03:31
T215,2,1014,07:37,NULL
T35,1,1011,NULL,03:39
T35,2,1038,05:35,05:56
T35,3,1030,07:36,NULL
Z158,1,1011,NULL,04:41
Z158,2,1014,08:33,NULL
Z225,1,1042,NULL,04:49
Z225,2,1030,07:40,NULL
G261,1,1012,NULL,10:08
G261,2,1039,10:56,10:58
G261,3,1035,11:14,11:16
G261,4,1030,11:43,NULL
G57,1,1012,NULL,10:25
G57,2,1005,11:47,11:49
G57,3,1023,13:05,13:07
G57,4,1021,14:08,NULL
G481,1,1017,NULL,12:41
G481,2,1014,14:18,NULL
G265,1,1012,NULL,10:50
G265,2,1039,11:28,11:30
G265,3,1031,12:28,12:31
G265,4,1045,14:13,NULL
G19,1,1005,NULL,11:26
G19,2,1023,12:38,NULL
G55,1,1012,NULL,11:21
G55,2,1005,12:42,12:44
G55,3,1023,13:53,14:05
G55,4,1021,14:54,14:57
G55,5,1026,16:47,NULL
G165,1,1005,NULL,12:21
G165,2,1023,13:30,NULL
G263,1,1012,NULL,11:43
G263,2,1035,12:31,12:34
G263,3,1031,13:13,NULL
G31,1,1012,NULL,13:23
G31,2,1005,14:31,14:33
G31,3,1023,15:35,NULL
G262,1,1031,NULL,07:05
G262,2,1035,07:43,07:45
G262,3,1039,08:02,08:04
G262,4,1012,08:47,NULL
G204,1,1005,NULL,07:16
G204,2,1039,08:11,08:13
G204,3,1012,08:51,NULL
G20,1,1023,NULL,07:48
G20,2,1005,08:56,NULL
G167,1,1012,NULL,15:52
G167,2,1039,16:29,16:31
G167,3,1005,17:13,17:15
G167,4,1023,18:38,18:41
G167,5,1021,19:40,19:43
G167,6,1026,21:41,NULL
G1570,1,1014,NULL,07:15
G1570,2,1012,09:17,NULL
G23,1,1031,NULL,16:50
G23,2,1037,17:35,NULL
G34,1,1023,NULL,06:54
G34,2,1005,08:30,08:33
G34,3,1012,09:53,NULL
G419,1,1012,NULL,17:08
G419,2,1039,18:02,18:04
G419,3,1005,18:46,18:51
G419,4,1023,20:13,20:25
G419,5,1021,21:19,NULL
G59,1,1012,NULL,16:48
G59,2,1039,17:26,17:28
G59,3,1005,18:09,18:11
G59,4,1023,19:28,19:30
G59,5,1021,20:29,NULL
G266,1,1030,NULL,09:07
G266,2,1035,09:33,09:35
G266,3,1039,09:52,09:55
G266,4,1012,10:46,NULL
G43,1,1012,NULL,16:58
G43,2,1031,18:23,18:27
G43,3,1037,19:11,19:13
G43,4,1033,19:41,19:43
G43,5,1023,20:49,NULL
G352,1,1045,NULL,08:00
G352,2,1041,09:02,09:04
G352,3,1031,09:48,09:51
G352,4,1039,10:48,10:50
G352,5,1012,11:26,NULL
G58,1,1021,NULL,07:45
G58,2,1023,08:45,08:50
G58,3,1005,10:06,10:11
G58,4,1012,11:34,NULL
G36,1,1023,NULL,08:59
G36,2,1005,10:22,10:29
G36,3,1012,11:52,NULL
G35,1,1012,NULL,18:05
G35,2,1039,18:42,18:49
G35,3,1005,19:30,19:32
G35,4,1023,20:54,NULL
G161,1,1012,NULL,18:09
G161,2,1039,18:56,18:58
G161,3,1035,19:14,19:16
G161,4,1031,20:02,20:05
G161,5,1041,20:55,20:57
G161,6,1040,21:12,21:14
G161,7,1032,21:55,NULL
G45,1,1012,NULL,18:37
G45,2,1005,19:50,19:54
G45,3,1023,21:25,21:40
G45,4,1028,22:38,22:40
G45,5,1027,23:01,NULL
G24,1,1031,NULL,11:42
G24,2,1039,12:32,NULL
G46,1,1027,NULL,08:23
G46,2,1028,08:44,08:46
G46,3,1023,09:44,09:50
G46,4,1005,11:14,11:17
G46,5,1012,12:34,NULL
G37,1,1012,NULL,19:08
G37,2,1039,19:55,19:57
G37,3,1005,20:40,20:44
G37,4,1023,22:07,NULL
G42,1,1023,NULL,09:22
G42,2,1033,10:19,10:21
G42,3,1037,10:48,10:50
G42,4,1031,11:35,11:37
G42,5,1012,13:13,NULL
G273,1,1012,NULL,19:40
G273,2,1039,20:17,20:19
G273,3,1005,21:00,21:05
G273,4,1023,22:13,22:17
G273,5,1021,23:00,NULL
G162,1,1032,NULL,10:08
G162,2,1040,10:49,10:51
G162,3,1041,11:05,11:07
G162,4,1031,11:58,12:00
G162,5,1035,12:40,12:42
G162,6,1039,12:59,13:01
G162,7,1012,13:40,NULL
G274,1,1021,NULL,10:23
G274,2,1023,11:22,11:25
G274,3,1005,12:26,12:28
G274,4,1039,13:09,13:11
G274,5,1012,13:48,NULL
G420,1,1021,NULL,09:31
G420,2,1023,10:27,10:32
G420,3,1005,12:12,12:21
G420,4,1039,13:03,13:05
G420,5,1012,13:53,NULL
G267,1,1012,NULL,20:43
G267,2,1039,21:31,21:33
G267,3,1035,21:49,21:51
G267,4,1031,22:30,NULL
G32,1,1023,NULL,13:00
G32,2,1005,14:01,14:04
G32,3,1039,14:44,NULL
G1569,1,1012,NULL,21:06
G1569,2,1014,23:09,NULL
G38,1,1028,NULL,10:38
G38,2,1023,11:30,11:34
G38,3,1005,12:56,13:02
G38,4,1039,13:55,13:57
G38,5,1012,14:35,NULL
G168,1,1026,NULL,08:30
G168,2,1021,10:33,10:38
G168,3,1023,11:35,11:39
G168,4,1005,13:12,13:22
G168,5,1039,14:10,14:12
G168,6,1012,14:49,NULL
G203,1,1012,NULL,21:56
G203,2,1005,23:10,NULL
G56,1,1026,NULL,10:02
G56,2,1021,11:53,11:55
G56,3,1023,12:42,12:47
G56,4,1005,14:19,14:27
G56,5,1039,15:09,15:12
G56,6,1012,15:50,NULL
G39,1,1005,NULL,22:19
G39,2,1023,23:22,NULL
G269,1,1039,NULL,22:42
G269,2,1035,22:58,23:00
G269,3,1031,23:39,NULL
G166,1,1023,NULL,15:12
G166,2,1005,16:38,16:43
G166,3,1012,17:56,NULL
G270,1,1045,NULL,14:35
G270,2,1031,16:18,16:22
G270,3,1035,17:01,17:03
G270,4,1039,17:20,17:24
G270,5,1012,18:00,NULL
G60,1,1021,NULL,14:38
G60,2,1023,15:40,15:43
G60,3,1005,16:59,17:02
G60,4,1039,17:43,17:45
G60,5,1012,18:23,NULL
G482,1,1014,NULL,14:55
G482,2,1017,16:30,NULL
G272,1,1033,NULL,16:50
G272,2,1037,17:24,17:27
G272,3,1031,18:13,NULL
G40,1,1023,NULL,19:00
G40,2,1005,20:04,NULL
G30,1,1037,NULL,19:06
G30,2,1031,19:52,NULL
K1072,1,1030,NULL,21:12
K1072,2,1034,22:31,22:35
K1072,3,1042,00:01,NULL
K1071,1,1042,NULL,22:45
K1071,2,1034,00:24,00:29
K1071,3,1030,01:50,NULL
1150,1,1018,NULL,16:15
1150,2,1017,16:43,16:46
1150,3,1013,17:47,17:51
1150,4,1011,19:40,NULL
G3198,1,1043,NULL,11:37
G3198,2,1031,12:44,12:59
G3198,3,1037,13:43,13:45
G3198,4,1033,14:13,14:16
G3198,5,1023,15:06,NULL
G2678,1,1012,NULL,12:11
G2678,2,1017,14:46,NULL
G1896,1,1043,NULL,12:54
G1896,2,1036,13:27,13:29
G1896,3,1031,14:07,14:11
G1896,4,1037,14:55,14:57
G1896,5,1033,15:25,15:27
G1896,6,1023,16:31,16:37
G1896,7,1021,17:38,17:44
G1896,8,1026,19:37,NULL
G3162,1,1043,NULL,13:44
G3162,2,1036,14:24,14:28
G3162,3,1031,15:06,15:14
G3162,4,1037,15:58,16:00
G3162,5,1033,16:28,16:30
G3162,6,1023,17:27,NULL
G3168,1,1031,NULL,07:00
G3168,2,1036,07:39,07:41
G3168,3,1043,08:28,NULL
G1886,1,1005,NULL,08:07
G1886,2,1039,08:59,09:01
G1886,3,1012,09:37,NULL
G1884,1,1043,NULL,17:57
G1884,2,1031,19:04,19:08
G1884,3,1037,19:52,19:54
G1884,4,1033,20:22,20:24
G1884,5,1023,21:15,21:30
G1884,6,1029,22:22,NULL
G1882,1,1029,NULL,07:00
G1882,2,1024,07:40,07:42
G1882,3,1023,07:52,07:58
G1882,4,1033,08:56,08:58
G1882,5,1037,09:25,09:27
G1882,6,1031,10:13,10:17
G1882,7,1036,10:56,10:58
G1882,8,1043,11:33,NULL
G1880,1,1043,NULL,20:51
G1880,2,1036,21:31,21:33
G1880,3,1031,22:11,NULL
G1894,1,1026,NULL,08:22
G1894,2,1021,10:16,10:18
G1894,3,1023,11:17,11:19
G1894,4,1033,12:23,12:25
G1894,5,1037,12:52,12:54
G1894,6,1031,13:40,13:48
G1894,7,1036,14:27,14:29
G1894,8,1043,15:02,NULL
G2677,1,1017,NULL,15:35
G2677,2,1012,18:06,NULL
K1149,1,1011,NULL,00:20
K1149,2,1038,02:23,02:27
K1149,3,1004,04:26,04:34
K1149,4,1009,06:48,06:52
K1149,5,1015,07:52,NULL
T151,1,1004,NULL,07:02
T151,2,1037,09:24,09:30
T151,3,1033,10:22,10:32
T151,4,1044,16:16,NULL
Z88,1,1004,NULL,07:26
Z88,2,1015,09:13,09:17
Z88,3,1022,11:51,NULL
D5436,1,1004,NULL,08:07
D5436,2,1006,10:48,10:52
D5436,3,1008,11:40,NULL
T7772,1,1004,NULL,08:13
T7772,2,1014,11:43,NULL
C3782,1,1006,NULL,06:10
C3782,2,1004,08:47,NULL
D5424,1,1004,NULL,08:50
D5424,2,1006,11:31,11:34
D5424,3,1008,12:30,NULL
C3762,1,1006,NULL,06:34
C3762,2,1004,09:11,NULL
C3786,1,1006,NULL,07:17
C3786,2,1004,09:29,NULL
C3768,1,1004,NULL,10:00
C3768,2,1006,12:43,NULL
D5422,1,1008,NULL,06:50
D5422,2,1006,07:36,07:46
D5422,3,1004,10:23,NULL
C3666,1,1014,NULL,07:39
C3666,2,1004,10:26,NULL
T7775,1,1014,NULL,07:36
T7775,2,1004,10:35,NULL
Z368,1,1011,NULL,07:16
Z368,2,1038,08:35,08:40
Z368,3,1004,10:45,NULL
C3659,1,1017,NULL,08:00
C3659,2,1004,10:49,NULL
C3693,1,1012,NULL,08:10
C3693,2,1004,11:20,NULL
C3665,1,1004,NULL,11:24
C3665,2,1014,14:00,NULL
C3657,1,1004,NULL,11:41
C3657,2,1017,14:31,NULL
D5428,1,1004,NULL,12:53
D5428,2,1006,15:21,15:23
D5428,3,1008,16:08,NULL
C3678,1,1014,NULL,10:42
C3678,2,1004,13:17,NULL
K1150,1,1015,NULL,10:36
K1150,2,1009,11:35,11:39
K1150,3,1004,13:14,13:26
K1150,4,1038,15:30,15:46
K1150,5,1011,17:52,NULL
T7782,1,1004,NULL,13:34
T7782,2,1014,16:33,NULL
C3673,1,1004,NULL,14:15
C3673,2,1017,17:13,NULL
C3651,1,1017,NULL,12:27
C3651,2,1004,15:05,NULL
D5434,1,1008,NULL,12:00
D5434,2,1006,12:45,12:47
D5434,3,1004,15:22,NULL
C3766,1,1006,NULL,13:15
C3766,2,1004,15:46,NULL
D5440,1,1004,NULL,15:46
D5440,2,1006,18:17,18:20
D5440,3,1008,19:09,NULL
C3764,1,1004,NULL,16:08
C3764,2,1006,18:41,NULL
Z366,1,1004,NULL,16:39
Z366,2,1038,18:42,18:48
Z366,3,1011,20:32,NULL
C3661,1,1004,NULL,16:46
C3661,2,1017,19:32,NULL
C3670,1,1014,NULL,14:43
C3670,2,1004,17:25,NULL
D5426,1,1008,NULL,14:00
D5426,2,1006,14:46,14:50
D5426,3,1004,17:42,NULL
D5432,1,1004,NULL,18:12
D5432,2,1006,20:50,21:00
D5432,3,1008,21:46,NULL
C3669,1,1004,NULL,18:18
C3669,2,1014,21:02,NULL
C3695,1,1004,NULL,18:25
C3695,2,1012,21:37,NULL
T7771,1,1014,NULL,15:08
T7771,2,1004,18:34,NULL
C3788,1,1004,NULL,19:30
C3788,2,1006,21:45,NULL
T7776,1,1004,NULL,19:36
T7776,2,1014,22:47,NULL
C3784,1,1004,NULL,19:56
C3784,2,1006,22:27,NULL
D5430,1,1008,NULL,16:28
D5430,2,1006,17:13,17:19
D5430,3,1004,20:10,NULL
C3671,1,1017,NULL,17:42
C3671,2,1004,20:15,NULL
Z86,1,1022,NULL,16:46
Z86,2,1015,19:15,19:18
Z86,3,1004,21:07,NULL
T152,1,1044,NULL,14:39
T152,2,1033,18:15,18:21
T152,3,1037,19:14,19:20
T152,4,1004,22:12,NULL
T7781,1,1014,NULL,18:55
T7781,2,1004,22:30,NULL
D5438,1,1008,NULL,19:30
D5438,2,1006,20:15,20:18
D5438,3,1004,22:55,NULL
D3239,1,1005,NULL,06:14
D3239,2,1023,07:24,07:28
D3239,3,1021,08:31,08:38
D3239,4,1026,10:28,NULL
D5641,1,1005,NULL,07:00
D5641,2,1037,07:37,NULL
G1113,1,1005,NULL,07:24
G1113,2,1031,08:18,NULL
C3883,1,1005,NULL,07:42
C3883,2,1014,10:16,NULL
D3295,1,1005,NULL,07:51
D3295,2,1023,09:36,09:39
D3295,3,1021,10:53,10:58
D3295,4,1026,12:54,NULL
G7612,1,1031,NULL,07:16
G7612,2,1005,08:04,08:07
G7612,3,1023,09:23,09:25
G7612,4,1021,10:29,10:31
G7612,5,1026,12:22,NULL
G7711,1,1005,NULL,08:10
G7711,2,1037,08:53,08:55
G7711,3,1033,09:30,NULL
G7665,1,1012,NULL,06:43
G7665,2,1039,07:20,07:24
G7665,3,1005,08:07,08:11
G7665,4,1023,09:41,09:44
G7665,5,1021,10:46,10:52
G7665,6,1026,12:46,NULL
C3887,1,1005,NULL,08:16
C3887,2,1017,10:55,NULL
G7422,1,1033,NULL,07:11
G7422,2,1037,07:37,07:39
G7422,3,1005,08:17,NULL
D5648,1,1031,NULL,07:31
D5648,2,1005,08:19,NULL
G254,1,1022,NULL,06:30
G254,2,1005,08:14,08:19
G254,3,1012,09:46,NULL
G1503,1,1005,NULL,08:25
G1503,2,1023,09:57,09:59
G1503,3,1028,10:56,10:58
G1503,4,1027,11:20,NULL
G1862,1,1023,NULL,07:08
G1862,2,1005,08:38,08:41
G1862,3,1012,10:14,NULL
D5642,1,1037,NULL,08:01
D5642,2,1005,08:45,NULL
G7611,1,1012,NULL,07:05
G7611,2,1039,07:48,07:50
G7611,3,1005,08:40,08:46
G7611,4,1023,10:20,10:26
G7611,5,1021,11:28,NULL
G1545,1,1005,NULL,08:47
G1545,2,1031,09:41,NULL
G7581,1,1005,NULL,08:52
G7581,2,1023,10:27,10:31
G7581,3,1021,11:33,11:36
G7581,4,1026,13:39,NULL
G1539,1,1005,NULL,08:57
G1539,2,1031,09:56,NULL
G7423,1,1005,NULL,08:58
G7423,2,1037,09:35,09:37
G7423,3,1033,10:06,NULL
D5601,1,1005,NULL,09:07
D5601,2,1037,09:50,09:52
D5601,3,1040,10:24,10:26
D5601,4,1032,11:07,NULL
G3110,1,1022,NULL,07:36
G3110,2,1005,09:06,09:12
G3110,3,1030,10:04,10:08
G3110,4,1036,10:35,10:37
G3110,5,1043,11:11,NULL
G2668,1,1023,NULL,07:53
G2668,2,1005,09:22,09:25
G2668,3,1012,10:51,NULL
G7458,1,1031,NULL,08:27
G7458,2,1005,09:21,09:27
G7458,3,1023,10:57,NULL
G579,1,1005,NULL,09:32
G579,2,1031,10:21,NULL
D2198,1,1031,NULL,08:58
D2198,2,1005,09:46,09:51
D2198,3,1023,11:14,11:18
D2198,4,1021,12:15,NULL
G7605,1,1012,NULL,08:17
G7605,2,1039,09:00,09:03
G7605,3,1005,09:53,09:56
G7605,4,1023,11:18,NULL
G594,1,1023,NULL,08:20
G594,2,1005,09:52,09:57
G594,3,1031,10:46,NULL
G1224,1,1021,NULL,07:34
G1224,2,1023,08:28,08:30
G1224,3,1005,10:01,10:07
G1224,4,1039,10:50,10:54
G1224,5,1012,11:30,NULL
G7681,1,1043,NULL,07:50
G7681,2,1036,08:31,08:33
G7681,3,1030,09:00,09:06
G7681,4,1005,10:08,10:13
G7681,5,1023,11:41,11:48
G7681,6,1021,12:58,13:00
G7681,7,1026,15:04,NULL
D9511,1,1005,NULL,10:19
D9511,2,1037,11:02,NULL
G7698,1,1012,NULL,08:51
G7698,2,1039,09:27,09:29
G7698,3,1005,10:18,10:23
G7698,4,1023,12:07,12:14
G7698,5,1028,13:12,13:14
G7698,6,1027,13:35,NULL
C3837,1,1005,NULL,10:27
C3837,2,1017,13:23,NULL
G343,1,1012,NULL,08:57
G343,2,1039,09:40,09:42
G343,3,1005,10:24,10:28
G343,4,1023,11:51,11:56
G343,5,1021,12:48,12:51
G343,6,1026,14:48,NULL
G7755,1,1043,NULL,08:30
G7755,2,1030,09:39,09:43
G7755,3,1005,10:34,10:38
G7755,4,1023,12:01,NULL
D2293,1,1005,NULL,10:52
D2293,2,1023,12:44,12:50
D2293,3,1021,13:52,13:58
D2293,4,1026,15:54,NULL
G590,1,1026,NULL,06:16
G590,2,1021,08:08,08:12
G590,3,1023,09:11,09:16
G590,4,1005,10:50,10:53
G590,5,1031,11:53,NULL
G7712,1,1033,NULL,09:48
G7712,2,1037,10:14,10:16
G7712,3,1005,10:54,NULL
G7452,1,1045,NULL,07:33
G7452,2,1023,09:23,09:27
G7452,3,1005,10:55,NULL
G51,1,1012,NULL,09:50
G51,2,1039,10:27,10:29
G51,3,1005,11:10,11:12
G51,4,1023,12:21,12:25
G51,5,1021,13:27,NULL
D5602,1,1032,NULL,09:20
D5602,2,1040,10:01,10:03
D5602,3,1037,10:39,10:41
D5602,4,1005,11:19,NULL
G7713,1,1005,NULL,11:30
G7713,2,1037,12:07,12:10
G7713,3,1033,12:45,NULL
G3105,1,1043,NULL,09:14
G3105,2,1030,10:17,10:20
G3105,3,1005,11:27,11:32
G3105,4,1023,12:53,NULL
G1481,1,1005,NULL,11:37
G1481,2,1023,13:10,13:12
G1481,3,1028,13:56,13:58
G1481,4,1027,14:19,NULL
G1892,1,1012,NULL,09:58
G1892,2,1039,10:45,10:50
G1892,3,1005,11:38,11:43
G1892,4,1022,13:26,NULL
G7674,1,1026,NULL,07:15
G7674,2,1021,09:07,09:11
G7674,3,1023,10:13,10:17
G7674,4,1005,11:50,11:53
G7674,5,1031,12:47,NULL
D5603,1,1005,NULL,12:00
D5603,2,1037,12:37,12:39
D5603,3,1040,13:23,13:25
D5603,4,1032,14:06,NULL
G7453,1,1005,NULL,12:00
G7453,2,1023,13:25,NULL
G4579,1,1005,NULL,12:03
G4579,2,1031,13:24,NULL
D9512,1,1037,NULL,11:34
D9512,2,1005,12:12,NULL
G284,1,1012,NULL,10:55
G284,2,1005,12:11,12:13
G284,3,1022,13:40,NULL
G7796,1,1026,NULL,08:00
G7796,2,1021,09:47,09:49
G7796,3,1023,10:38,10:42
G7796,4,1005,12:17,12:21
G7796,5,1030,13:12,13:15
G7796,6,1036,13:42,13:44
G7796,7,1043,14:30,NULL
G7669,1,1043,NULL,10:11
G7669,2,1030,11:30,11:33
G7669,3,1005,12:24,12:27
G7669,4,1023,13:48,13:50
G7669,5,1021,14:49,14:51
G7669,6,1026,16:36,NULL
D9513,1,1005,NULL,12:30
D9513,2,1037,13:07,NULL
D2190,1,1031,NULL,11:41
D2190,2,1005,12:29,12:33
D2190,3,1022,14:34,NULL
G7568,1,1026,NULL,08:55
G7568,2,1021,10:48,10:51
G7568,3,1023,11:50,11:52
G7568,4,1005,13:07,NULL
G1900,1,1012,NULL,11:47
G1900,2,1039,12:24,12:34
G1900,3,1005,13:16,13:19
G1900,4,1023,14:41,NULL
D5604,1,1032,NULL,11:25
D5604,2,1040,12:06,12:08
D5604,3,1037,12:39,12:41
D5604,4,1005,13:25,NULL
G7604,1,1023,NULL,11:57
G7604,2,1005,13:20,13:27
G7604,3,1039,14:16,NULL
G7567,1,1005,NULL,13:30
G7567,2,1023,14:51,14:59
G7567,3,1021,15:59,16:03
G7567,4,1026,17:54,NULL
G7486,1,1026,NULL,09:07
G7486,2,1021,11:12,11:18
G7486,3,1023,12:05,12:12
G7486,4,1005,13:29,13:31
G7486,5,1031,14:20,NULL
G2807,1,1043,NULL,11:21
G2807,2,1036,11:55,11:57
G2807,3,1030,12:24,12:30
G2807,4,1005,13:36,13:40
G2807,5,1023,15:21,15:27
G2807,6,1021,16:22,NULL
D5605,1,1005,NULL,13:42
D5605,2,1037,14:19,14:21
D5605,3,1040,14:53,14:55
D5605,4,1032,15:38,NULL
G3101,1,1043,NULL,11:40
G3101,2,1036,12:14,12:16
G3101,3,1030,12:50,12:55
G3101,4,1005,13:46,NULL
D2194,1,1031,NULL,13:03
D2194,2,1005,13:51,13:57
D2194,3,1022,15:55,NULL
D9514,1,1037,NULL,13:25
D9514,2,1005,14:08,NULL
G7756,1,1023,NULL,12:32
G7756,2,1005,14:11,14:13
G7756,3,1030,15:04,15:08
G7756,4,1043,16:10,NULL
G1872,1,1012,NULL,12:52
G1872,2,1005,14:13,14:15
G1872,3,1022,16:00,NULL
G3103,1,1005,NULL,14:23
G3103,2,1030,15:15,15:22
G3103,3,1036,15:49,15:51
G3103,4,1043,16:39,NULL
D9515,1,1005,NULL,14:26
D9515,2,1037,15:03,NULL
G7678,1,1021,NULL,12:00
G7678,2,1023,12:52,13:05
G7678,3,1005,14:26,14:29
G7678,4,1031,15:17,NULL
C3835,1,1017,NULL,11:40
C3835,2,1005,14:35,NULL
G7676,1,1031,NULL,13:23
G7676,2,1005,14:32,14:38
G7676,3,1023,16:08,16:11
G7676,4,1021,17:02,NULL
G2815,1,1012,NULL,12:48
G2815,2,1005,14:37,14:42
G2815,3,1023,16:13,NULL
G7714,1,1033,NULL,13:29
G7714,2,1037,14:01,14:03
G7714,3,1005,14:42,NULL
G7662,1,1026,NULL,10:11
G7662,2,1021,12:13,12:16
G7662,3,1023,13:08,13:15
G7662,4,1005,14:49,14:54
G7662,5,1031,15:54,NULL
D3084,1,1031,NULL,14:08
D3084,2,1005,14:56,NULL
G7715,1,1005,NULL,15:03
G7715,2,1037,15:40,15:42
G7715,3,1033,16:11,NULL
C3833,1,1005,NULL,15:05
C3833,2,1017,18:23,NULL
G7751,1,1043,NULL,13:06
G7751,2,1036,13:39,13:42
G7751,3,1030,14:09,14:15
G7751,4,1005,15:09,15:14
G7751,5,1023,17:01,NULL
G445,1,1012,NULL,13:57
G445,2,1005,15:21,15:24
G445,3,1023,16:53,NULL
G592,1,1031,NULL,14:23
G592,2,1005,15:27,15:30
G592,3,1023,17:06,17:10
G592,4,1021,18:16,18:21
G592,5,1026,20:23,NULL
G2808,1,1021,NULL,12:58
G2808,2,1023,14:00,14:03
G2808,3,1005,15:25,15:33
G2808,4,1030,16:24,16:30
G2808,5,1043,17:46,NULL
G1870,1,1022,NULL,13:49
G1870,2,1005,15:30,15:37
G1870,3,1039,16:34,16:45
G1870,4,1012,17:31,NULL
D2196,1,1021,NULL,12:40
D2196,2,1023,13:47,13:51
D2196,3,1005,15:37,15:43
D2196,4,1031,16:32,NULL
G282,1,1022,NULL,14:01
G282,2,1005,15:45,15:48
G282,3,1039,16:30,16:40
G282,4,1012,17:19,NULL
G7454,1,1023,NULL,14:24
G7454,2,1005,15:54,NULL
G7488,1,1031,NULL,15:04
G7488,2,1005,15:53,15:55
G7488,3,1023,17:17,17:21
G7488,4,1024,17:30,17:32
G7488,5,1021,18:31,18:40
G7488,6,1026,20:43,NULL
D9516,1,1037,NULL,15:23
D9516,2,1005,16:01,NULL
D3083,1,1005,NULL,16:02
D3083,2,1031,16:56,NULL
G1222,1,1012,NULL,14:55
G1222,2,1005,16:12,16:17
G1222,3,1023,17:39,17:44
G1222,4,1021,18:38,NULL
G52,1,1021,NULL,13:49
G52,2,1023,14:44,14:47
G52,3,1005,16:17,16:20
G52,4,1039,17:01,17:03
G52,5,1012,17:40,NULL
D5606,1,1032,NULL,14:25
D5606,2,1040,15:06,15:08
D5606,3,1037,15:45,15:47
D5606,4,1005,16:31,NULL
G7451,1,1005,NULL,16:34
G7451,2,1023,18:02,18:06
G7451,3,1045,19:56,NULL
D9517,1,1005,NULL,16:37
D9517,2,1037,17:20,NULL
D5607,1,1005,NULL,16:50
D5607,2,1037,17:33,17:35
D5607,3,1040,18:13,NULL
G7680,1,1031,NULL,16:00
G7680,2,1005,16:49,16:55
G7680,3,1023,18:24,18:27
G7680,4,1021,19:26,19:30
G7680,5,1026,21:27,NULL
C3839,1,1017,NULL,14:15
C3839,2,1005,17:00,NULL
G596,1,1031,NULL,16:10
G596,2,1005,16:59,17:05
G596,3,1023,18:29,NULL
D2188,1,1022,NULL,15:16
D2188,2,1005,17:07,17:13
D2188,3,1031,18:02,NULL
G7690,1,1026,NULL,12:47
G7690,2,1021,14:43,14:47
G7690,3,1024,15:47,15:51
G7690,4,1023,16:01,16:06
G7690,5,1005,17:21,NULL
G7795,1,1043,NULL,15:03
G7795,2,1036,15:50,15:52
G7795,3,1030,16:19,16:26
G7795,4,1005,17:17,17:21
G7795,5,1023,19:01,19:09
G7795,6,1021,20:10,20:16
G7795,7,1026,22:13,NULL
G7664,1,1031,NULL,16:34
G7664,2,1005,17:22,17:26
G7664,3,1023,18:56,19:04
G7664,4,1021,20:05,20:31
G7664,5,1026,22:23,NULL
C3841,1,1005,NULL,17:29
C3841,2,1017,20:08,NULL
G3106,1,1023,NULL,15:53
G3106,2,1005,17:26,17:30
G3106,3,1030,18:27,18:34
G3106,4,1036,19:01,19:03
G3106,5,1043,19:44,NULL
G7613,1,1005,NULL,17:43
G7613,2,1023,19:18,19:35
G7613,3,1021,20:34,NULL
G7686,1,1026,NULL,13:08
G7686,2,1021,15:05,15:11
G7686,3,1023,16:07,16:11
G7686,4,1005,17:42,17:48
